table,field,ddl_declaration,ddl_not_null,source_path,source_line,manifest_planes,build_disposition,capability,recommended_timing,recommended_owner,recommendation
ai.atlas_tenant_quota_window,reserved_output_tokens,bigint DEFAULT 0 NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,138,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_window,created_at,timestamp with time zone DEFAULT now() NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,138,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_window,created_by,uuid NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,138,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_window,updated_at,timestamp with time zone,False,server/db/ddl/common/ai/03_tables.sql,138,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_window,updated_by,uuid,False,server/db/ddl/common/ai/03_tables.sql,138,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_reservation,id,uuid DEFAULT shared.uuidv7() NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_reservation,tenant_id,uuid NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_reservation,window_started_at,timestamp with time zone NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,plane_key,text NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,principal_id,uuid NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,reserved_input_tokens,bigint NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,reserved_output_tokens,bigint NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,actual_input_tokens,bigint,False,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,actual_output_tokens,bigint,False,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,usage_source,text,False,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,status,text DEFAULT 'reserved' NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_reservation,expires_at,timestamp with time zone NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,settled_at,timestamp with time zone,False,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,released_at,timestamp with time zone,False,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
ai.atlas_tenant_quota_reservation,created_at,timestamp with time zone DEFAULT now() NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_reservation,created_by,uuid NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_reservation,updated_at,timestamp with time zone,False,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.atlas_tenant_quota_reservation,updated_by,uuid,False,server/db/ddl/common/ai/03_tables.sql,155,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.ai_tool_invocation,id,uuid DEFAULT shared.uuidv7() NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,184,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
ai.ai_tool_invocation,tenant_id,uuid NOT NULL,True,server/db/ddl/common/ai/03_tables.sql,184,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
